"part","simulation","carcass","n_zeros"
"loin",8,45,0
"loin",8,46,0
"loin",8,47,0
"loin",8,48,0
"loin",8,49,0
"loin",8,50,0
"loin",9,1,2
"loin",9,2,0
"loin",9,3,0
"loin",9,4,0
"loin",9,5,0
"loin",9,6,0
"loin",9,7,0
"loin",9,8,0
"loin",9,9,0
"loin",9,10,0
"loin",9,11,0
"loin",9,12,1
"loin",9,13,0
"loin",9,14,0
"loin",9,15,0
"loin",9,16,0
"loin",9,17,0
"loin",9,18,0
"loin",9,19,1
"loin",9,20,0
"loin",9,21,1
"loin",9,22,0
"loin",9,23,1
"loin",9,24,0
"loin",9,25,0
"loin",9,26,5
"loin",9,27,0
"loin",9,28,0
"loin",9,29,3
"loin",9,30,0
"loin",9,31,0
"loin",9,32,0
"loin",9,33,0
"loin",9,34,0
"loin",9,35,0
"loin",9,36,0
"loin",9,37,0
"loin",9,38,0
"loin",9,39,0
"loin",9,40,0
"loin",9,41,0
"loin",9,42,1
"loin",9,43,0
"loin",9,44,1
"loin",9,45,0
"loin",9,46,0
"loin",9,47,1
"loin",9,48,0
"loin",9,49,0
"loin",9,50,1
"loin",10,1,0
"loin",10,2,0
"loin",10,3,0
"loin",10,4,9
"loin",10,5,0
"loin",10,6,0
"loin",10,7,1
"loin",10,8,0
"loin",10,9,9
"loin",10,10,15
"loin",10,11,21
"loin",10,12,0
"loin",10,13,9
"loin",10,14,55
"loin",10,15,0
"loin",10,16,0
"loin",10,17,0
"loin",10,18,11
"loin",10,19,0
"loin",10,20,16
"loin",10,21,0
"loin",10,22,0
"loin",10,23,0
"loin",10,24,0
"loin",10,25,38
"loin",10,26,10
"loin",10,27,0
"loin",10,28,0
"loin",10,29,78
"loin",10,30,34
"loin",10,31,62
"loin",10,32,0
"loin",10,33,0
"loin",10,34,18
"loin",10,35,0
"loin",10,36,0
"loin",10,37,0
"loin",10,38,0
"loin",10,39,0
"loin",10,40,0
"loin",10,41,83
"loin",10,42,0
"loin",10,43,60
"loin",10,44,0
"loin",10,45,56
"loin",10,46,0
"loin",10,47,0
"loin",10,48,0
"loin",10,49,50
"loin",10,50,16
"other",1,1,0
"other",1,2,0
"other",1,3,0
"other",1,4,0
"other",1,5,0
"other",1,6,0
"other",1,7,0
"other",1,8,0
"other",1,9,0
"other",1,10,0
"other",1,11,0
"other",1,12,0
"other",1,13,0
"other",1,14,0
"other",1,15,0
"other",1,16,0
"other",1,17,0
"other",1,18,0
"other",1,19,0
"other",1,20,0
"other",1,21,0
"other",1,22,0
"other",1,23,0
"other",1,24,0
"other",1,25,0
"other",1,26,0
"other",1,27,0
"other",1,28,0
"other",1,29,0
"other",1,30,0
"other",1,31,0
"other",1,32,0
"other",1,33,0
"other",1,34,0
"other",1,35,0
"other",1,36,0
"other",1,37,0
"other",1,38,0
"other",1,39,0
"other",1,40,0
"other",1,41,0
"other",1,42,0
"other",1,43,0
"other",1,44,0
"other",1,45,0
"other",1,46,0
"other",1,47,0
"other",1,48,0
"other",1,49,0
"other",1,50,0
"other",2,1,0
"other",2,2,0
"other",2,3,0
"other",2,4,0
"other",2,5,0
"other",2,6,0
"other",2,7,0
"other",2,8,0
"other",2,9,0
"other",2,10,0
"other",2,11,0
"other",2,12,0
"other",2,13,0
"other",2,14,0
"other",2,15,0
"other",2,16,0
"other",2,17,1
"other",2,18,0
"other",2,19,0
"other",2,20,0
"other",2,21,0
"other",2,22,0
"other",2,23,0
"other",2,24,0
"other",2,25,0
"other",2,26,0
"other",2,27,0
"other",2,28,0
"other",2,29,0
"other",2,30,0
"other",2,31,0
"other",2,32,0
"other",2,33,0
"other",2,34,0
"other",2,35,0
"other",2,36,0
"other",2,37,0
"other",2,38,0
"other",2,39,2
"other",2,40,0
"other",2,41,0
"other",2,42,0
"other",2,43,0
"other",2,44,0
"other",2,45,0
"other",2,46,0
"other",2,47,0
"other",2,48,0
"other",2,49,0
"other",2,50,0
"other",3,1,0
"other",3,2,0
"other",3,3,0
"other",3,4,0
"other",3,5,0
"other",3,6,0
"other",3,7,0
"other",3,8,0
"other",3,9,0
"other",3,10,0
"other",3,11,0
"other",3,12,0
"other",3,13,0
"other",3,14,0
"other",3,15,0
"other",3,16,0
"other",3,17,0
"other",3,18,0
"other",3,19,0
"other",3,20,0
"other",3,21,0
"other",3,22,0
"other",3,23,0
"other",3,24,0
"other",3,25,0
"other",3,26,0
"other",3,27,0
"other",3,28,0
"other",3,29,0
"other",3,30,0
"other",3,31,0
"other",3,32,0
"other",3,33,0
"other",3,34,0
"other",3,35,0
"other",3,36,0
"other",3,37,0
"other",3,38,0
"other",3,39,0
"other",3,40,0
"other",3,41,0
"other",3,42,0
"other",3,43,0
"other",3,44,0
"other",3,45,0
"other",3,46,0
"other",3,47,0
"other",3,48,0
"other",3,49,0
"other",3,50,0
"other",4,1,0
"other",4,2,0
"other",4,3,0
"other",4,4,0
"other",4,5,0
"other",4,6,0
"other",4,7,0
"other",4,8,0
"other",4,9,0
"other",4,10,0
"other",4,11,0
"other",4,12,0
"other",4,13,0
"other",4,14,0
"other",4,15,0
"other",4,16,0
"other",4,17,0
"other",4,18,0
"other",4,19,0
"other",4,20,0
"other",4,21,0
"other",4,22,0
"other",4,23,0
"other",4,24,0
"other",4,25,0
"other",4,26,0
"other",4,27,0
"other",4,28,0
"other",4,29,6
"other",4,30,0
"other",4,31,0
"other",4,32,0
"other",4,33,0
"other",4,34,0
"other",4,35,0
"other",4,36,0
"other",4,37,0
"other",4,38,0
"other",4,39,0
"other",4,40,1
"other",4,41,0
"other",4,42,0
"other",4,43,0
"other",4,44,1
"other",4,45,0
"other",4,46,0
"other",4,47,0
"other",4,48,0
"other",4,49,9
"other",4,50,0
"other",5,1,0
"other",5,2,0
"other",5,3,0
"other",5,4,0
"other",5,5,0
"other",5,6,0
"other",5,7,0
"other",5,8,0
"other",5,9,0
"other",5,10,0
"other",5,11,0
"other",5,12,0
"other",5,13,0
"other",5,14,0
"other",5,15,0
"other",5,16,0
"other",5,17,0
"other",5,18,0
"other",5,19,0
"other",5,20,0
"other",5,21,0
"other",5,22,0
"other",5,23,0
"other",5,24,0
"other",5,25,0
"other",5,26,0
"other",5,27,0
"other",5,28,0
"other",5,29,0
"other",5,30,0
"other",5,31,0
"other",5,32,0
"other",5,33,0
"other",5,34,0
"other",5,35,0
"other",5,36,0
"other",5,37,0
"other",5,38,0
"other",5,39,0
"other",5,40,0
"other",5,41,0
"other",5,42,0
"other",5,43,0
"other",5,44,0
"other",5,45,0
"other",5,46,0
"other",5,47,0
"other",5,48,0
"other",5,49,0
"other",5,50,0
"other",6,1,0
"other",6,2,0
"other",6,3,0
"other",6,4,0
"other",6,5,0
"other",6,6,0
"other",6,7,0
"other",6,8,0
"other",6,9,0
"other",6,10,0
"other",6,11,0
"other",6,12,0
"other",6,13,0
"other",6,14,0
"other",6,15,0
"other",6,16,0
"other",6,17,0
"other",6,18,0
"other",6,19,0
"other",6,20,0
"other",6,21,0
"other",6,22,0
"other",6,23,0
"other",6,24,0
"other",6,25,0
"other",6,26,0
"other",6,27,0
"other",6,28,0
"other",6,29,0
"other",6,30,0
"other",6,31,0
"other",6,32,0
"other",6,33,0
"other",6,34,0
"other",6,35,0
"other",6,36,0
"other",6,37,0
"other",6,38,0
"other",6,39,0
"other",6,40,0
"other",6,41,0
"other",6,42,0
"other",6,43,0
"other",6,44,0
"other",6,45,0
"other",6,46,0
"other",6,47,0
"other",6,48,0
"other",6,49,0
"other",6,50,0
"other",7,1,0
"other",7,2,0
"other",7,3,0
"other",7,4,0
"other",7,5,0
"other",7,6,0
"other",7,7,0
"other",7,8,0
"other",7,9,0
"other",7,10,0
"other",7,11,0
"other",7,12,0
"other",7,13,0
"other",7,14,0
"other",7,15,0
"other",7,16,0
"other",7,17,0
"other",7,18,0
"other",7,19,0
"other",7,20,0
"other",7,21,0
"other",7,22,0
"other",7,23,0
"other",7,24,0
"other",7,25,0
"other",7,26,0
"other",7,27,0
"other",7,28,0
"other",7,29,0
"other",7,30,0
"other",7,31,0
"other",7,32,0
"other",7,33,0
"other",7,34,0
"other",7,35,0
"other",7,36,0
"other",7,37,0
"other",7,38,0
"other",7,39,0
"other",7,40,0
"other",7,41,0
"other",7,42,0
"other",7,43,0
"other",7,44,0
"other",7,45,0
"other",7,46,0
"other",7,47,0
"other",7,48,0
"other",7,49,0
"other",7,50,0
"other",8,1,0
"other",8,2,0
"other",8,3,0
"other",8,4,0
"other",8,5,0
"other",8,6,0
"other",8,7,0
"other",8,8,0
"other",8,9,0
"other",8,10,0
"other",8,11,0
"other",8,12,0
"other",8,13,0
"other",8,14,0
"other",8,15,0
"other",8,16,0
"other",8,17,0
"other",8,18,0
"other",8,19,0
"other",8,20,0
"other",8,21,0
"other",8,22,0
"other",8,23,0
"other",8,24,0
"other",8,25,0
"other",8,26,0
"other",8,27,0
"other",8,28,0
"other",8,29,0
"other",8,30,0
"other",8,31,0
"other",8,32,0
"other",8,33,0
"other",8,34,0
"other",8,35,0
"other",8,36,0
"other",8,37,0
"other",8,38,0
"other",8,39,0
"other",8,40,0
"other",8,41,0
"other",8,42,0
"other",8,43,0
"other",8,44,0
"other",8,45,0
"other",8,46,0
"other",8,47,0
"other",8,48,0
"other",8,49,0
"other",8,50,0
"other",9,1,0
"other",9,2,0
"other",9,3,0
"other",9,4,0
"other",9,5,0
"other",9,6,0
"other",9,7,0
"other",9,8,0
"other",9,9,0
"other",9,10,0
"other",9,11,0
"other",9,12,0
"other",9,13,0
"other",9,14,0
"other",9,15,0
"other",9,16,0
"other",9,17,0
"other",9,18,0
"other",9,19,0
"other",9,20,0
"other",9,21,0
"other",9,22,0
"other",9,23,0
"other",9,24,0
"other",9,25,0
"other",9,26,0
"other",9,27,0
"other",9,28,0
"other",9,29,0
"other",9,30,0
"other",9,31,0
"other",9,32,0
"other",9,33,0
"other",9,34,0
"other",9,35,0
"other",9,36,0
"other",9,37,0
"other",9,38,0
"other",9,39,0
"other",9,40,0
"other",9,41,0
"other",9,42,0
"other",9,43,0
"other",9,44,0
"other",9,45,0
"other",9,46,0
"other",9,47,0
"other",9,48,0
"other",9,49,0
"other",9,50,0
"other",10,1,0
"other",10,2,0
"other",10,3,0
"other",10,4,0
"other",10,5,0
"other",10,6,0
"other",10,7,0
"other",10,8,0
"other",10,9,0
"other",10,10,0
"other",10,11,0
"other",10,12,0
"other",10,13,0
"other",10,14,0
"other",10,15,0
"other",10,16,0
"other",10,17,0
"other",10,18,0
"other",10,19,0
"other",10,20,0
"other",10,21,0
"other",10,22,0
"other",10,23,0
"other",10,24,0
"other",10,25,0
"other",10,26,0
"other",10,27,0
"other",10,28,0
"other",10,29,0
"other",10,30,0
"other",10,31,0
"other",10,32,0
"other",10,33,0
"other",10,34,0
"other",10,35,0
"other",10,36,0
"other",10,37,0
"other",10,38,0
"other",10,39,0
"other",10,40,0
"other",10,41,0
"other",10,42,0
"other",10,43,0
"other",10,44,0
"other",10,45,0
"other",10,46,0
"other",10,47,0
"other",10,48,0
"other",10,49,0
"other",10,50,0
"shoulder",1,1,0
"shoulder",1,2,0
"shoulder",1,3,0
"shoulder",1,4,0
"shoulder",1,5,0
"shoulder",1,6,0
"shoulder",1,7,0
"shoulder",1,8,0
"shoulder",1,9,0
"shoulder",1,10,0
"shoulder",1,11,0
"shoulder",1,12,0
"shoulder",1,13,0
"shoulder",1,14,0
"shoulder",1,15,0
"shoulder",1,16,0
"shoulder",1,17,0
"shoulder",1,18,0
"shoulder",1,19,0
"shoulder",1,20,0
"shoulder",1,21,0
"shoulder",1,22,0
"shoulder",1,23,0
"shoulder",1,24,0
"shoulder",1,25,0
"shoulder",1,26,0
"shoulder",1,27,0
"shoulder",1,28,0
"shoulder",1,29,0
"shoulder",1,30,0
"shoulder",1,31,0
"shoulder",1,32,0
"shoulder",1,33,0
"shoulder",1,34,0
"shoulder",1,35,0
"shoulder",1,36,0
"shoulder",1,37,0
"shoulder",1,38,0
"shoulder",1,39,0
"shoulder",1,40,0
"shoulder",1,41,0
"shoulder",1,42,0
"shoulder",1,43,0
"shoulder",1,44,0
"shoulder",1,45,0
"shoulder",1,46,0
"shoulder",1,47,0
"shoulder",1,48,0
"shoulder",1,49,0
"shoulder",1,50,0
"shoulder",2,1,0
"shoulder",2,2,0
"shoulder",2,3,0
"shoulder",2,4,0
"shoulder",2,5,0
"shoulder",2,6,0
"shoulder",2,7,0
"shoulder",2,8,0
"shoulder",2,9,0
"shoulder",2,10,0
"shoulder",2,11,0
"shoulder",2,12,0
"shoulder",2,13,11
"shoulder",2,14,21
"shoulder",2,15,0
"shoulder",2,16,0
"shoulder",2,17,29
"shoulder",2,18,0
"shoulder",2,19,0
"shoulder",2,20,0
"shoulder",2,21,0
"shoulder",2,22,0
"shoulder",2,23,0
"shoulder",2,24,0
"shoulder",2,25,0
"shoulder",2,26,0
"shoulder",2,27,0
"shoulder",2,28,18
"shoulder",2,29,0
"shoulder",2,30,0
"shoulder",2,31,0
"shoulder",2,32,0
"shoulder",2,33,0
"shoulder",2,34,0
"shoulder",2,35,0
"shoulder",2,36,0
"shoulder",2,37,0
"shoulder",2,38,22
"shoulder",2,39,27
"shoulder",2,40,0
"shoulder",2,41,0
"shoulder",2,42,25
"shoulder",2,43,0
"shoulder",2,44,0
"shoulder",2,45,0
"shoulder",2,46,0
"shoulder",2,47,0
"shoulder",2,48,0
"shoulder",2,49,0
"shoulder",2,50,0
"shoulder",3,1,0
"shoulder",3,2,0
"shoulder",3,3,0
"shoulder",3,4,0
"shoulder",3,5,0
"shoulder",3,6,0
"shoulder",3,7,0
"shoulder",3,8,12
"shoulder",3,9,0
"shoulder",3,10,0
"shoulder",3,11,0
"shoulder",3,12,0
"shoulder",3,13,0
"shoulder",3,14,0
"shoulder",3,15,0
"shoulder",3,16,0
"shoulder",3,17,0
"shoulder",3,18,5
"shoulder",3,19,0
"shoulder",3,20,4
"shoulder",3,21,0
"shoulder",3,22,1
"shoulder",3,23,0
"shoulder",3,24,1
"shoulder",3,25,0
"shoulder",3,26,0
"shoulder",3,27,0
"shoulder",3,28,0
"shoulder",3,29,0
"shoulder",3,30,0
"shoulder",3,31,0
"shoulder",3,32,0
"shoulder",3,33,6
"shoulder",3,34,2
"shoulder",3,35,0
"shoulder",3,36,0
"shoulder",3,37,0
"shoulder",3,38,0
"shoulder",3,39,0
"shoulder",3,40,0
"shoulder",3,41,9
"shoulder",3,42,0
"shoulder",3,43,0
"shoulder",3,44,0
"shoulder",3,45,0
"shoulder",3,46,0
"shoulder",3,47,0
"shoulder",3,48,0
"shoulder",3,49,0
"shoulder",3,50,0
"shoulder",4,1,0
"shoulder",4,2,0
"shoulder",4,3,0
"shoulder",4,4,0
"shoulder",4,5,0
"shoulder",4,6,0
"shoulder",4,7,0
"shoulder",4,8,0
"shoulder",4,9,21
"shoulder",4,10,0
"shoulder",4,11,0
"shoulder",4,12,0
"shoulder",4,13,0
"shoulder",4,14,0
"shoulder",4,15,0
"shoulder",4,16,0
"shoulder",4,17,0
"shoulder",4,18,0
"shoulder",4,19,0
"shoulder",4,20,0
"shoulder",4,21,0
"shoulder",4,22,0
"shoulder",4,23,0
"shoulder",4,24,0
"shoulder",4,25,0
"shoulder",4,26,0
"shoulder",4,27,0
"shoulder",4,28,0
"shoulder",4,29,33
"shoulder",4,30,0
"shoulder",4,31,0
"shoulder",4,32,0
"shoulder",4,33,0
"shoulder",4,34,0
"shoulder",4,35,0
"shoulder",4,36,0
"shoulder",4,37,0
"shoulder",4,38,0
"shoulder",4,39,0
"shoulder",4,40,26
"shoulder",4,41,0
"shoulder",4,42,0
"shoulder",4,43,0
"shoulder",4,44,27
"shoulder",4,45,0
"shoulder",4,46,0
"shoulder",4,47,0
"shoulder",4,48,30
"shoulder",4,49,31
"shoulder",4,50,0
"shoulder",5,1,0
"shoulder",5,2,0
"shoulder",5,3,0
"shoulder",5,4,0
"shoulder",5,5,0
"shoulder",5,6,0
"shoulder",5,7,0
"shoulder",5,8,0
"shoulder",5,9,0
"shoulder",5,10,0
"shoulder",5,11,0
"shoulder",5,12,0
"shoulder",5,13,1
"shoulder",5,14,0
"shoulder",5,15,1
"shoulder",5,16,4
"shoulder",5,17,0
"shoulder",5,18,0
"shoulder",5,19,0
"shoulder",5,20,0
"shoulder",5,21,0
"shoulder",5,22,0
"shoulder",5,23,2
"shoulder",5,24,0
"shoulder",5,25,0
"shoulder",5,26,0
"shoulder",5,27,0
"shoulder",5,28,0
"shoulder",5,29,0
"shoulder",5,30,0
"shoulder",5,31,0
"shoulder",5,32,0
"shoulder",5,33,5
"shoulder",5,34,0
"shoulder",5,35,0
"shoulder",5,36,0
"shoulder",5,37,0
"shoulder",5,38,2
"shoulder",5,39,0
"shoulder",5,40,5
"shoulder",5,41,0
"shoulder",5,42,0
"shoulder",5,43,0
"shoulder",5,44,2
"shoulder",5,45,0
"shoulder",5,46,0
"shoulder",5,47,0
"shoulder",5,48,0
"shoulder",5,49,0
"shoulder",5,50,0
"shoulder",6,1,0
"shoulder",6,2,8
"shoulder",6,3,0
"shoulder",6,4,10
"shoulder",6,5,2
"shoulder",6,6,0
"shoulder",6,7,0
"shoulder",6,8,0
"shoulder",6,9,0
"shoulder",6,10,0
"shoulder",6,11,0
"shoulder",6,12,0
"shoulder",6,13,0
"shoulder",6,14,0
"shoulder",6,15,0
"shoulder",6,16,0
"shoulder",6,17,0
"shoulder",6,18,0
"shoulder",6,19,17
"shoulder",6,20,0
"shoulder",6,21,0
"shoulder",6,22,0
"shoulder",6,23,0
"shoulder",6,24,18
"shoulder",6,25,0
"shoulder",6,26,0
"shoulder",6,27,0
"shoulder",6,28,0
"shoulder",6,29,0
"shoulder",6,30,0
"shoulder",6,31,0
"shoulder",6,32,0
"shoulder",6,33,0
"shoulder",6,34,0
"shoulder",6,35,0
"shoulder",6,36,0
"shoulder",6,37,0
"shoulder",6,38,0
"shoulder",6,39,0
"shoulder",6,40,0
"shoulder",6,41,0
"shoulder",6,42,0
"shoulder",6,43,0
"shoulder",6,44,0
"shoulder",6,45,0
"shoulder",6,46,0
"shoulder",6,47,0
"shoulder",6,48,0
"shoulder",6,49,0
"shoulder",6,50,0
"shoulder",7,1,0
"shoulder",7,2,1
"shoulder",7,3,0
"shoulder",7,4,0
"shoulder",7,5,0
"shoulder",7,6,0
"shoulder",7,7,0
"shoulder",7,8,0
"shoulder",7,9,0
"shoulder",7,10,0
"shoulder",7,11,0
"shoulder",7,12,0
"shoulder",7,13,0
"shoulder",7,14,1
"shoulder",7,15,0
"shoulder",7,16,0
"shoulder",7,17,0
"shoulder",7,18,0
"shoulder",7,19,0
"shoulder",7,20,0
"shoulder",7,21,0
"shoulder",7,22,0
"shoulder",7,23,0
"shoulder",7,24,0
"shoulder",7,25,0
"shoulder",7,26,0
"shoulder",7,27,0
"shoulder",7,28,0
"shoulder",7,29,0
"shoulder",7,30,0
"shoulder",7,31,0
"shoulder",7,32,0
"shoulder",7,33,0
"shoulder",7,34,0
"shoulder",7,35,0
"shoulder",7,36,0
"shoulder",7,37,1
"shoulder",7,38,0
"shoulder",7,39,0
"shoulder",7,40,0
"shoulder",7,41,0
"shoulder",7,42,0
"shoulder",7,43,0
"shoulder",7,44,0
"shoulder",7,45,1
"shoulder",7,46,0
"shoulder",7,47,0
"shoulder",7,48,0
"shoulder",7,49,0
"shoulder",7,50,0
"shoulder",8,1,0
"shoulder",8,2,0
"shoulder",8,3,0
"shoulder",8,4,0
"shoulder",8,5,0
"shoulder",8,6,3
"shoulder",8,7,0
"shoulder",8,8,0
"shoulder",8,9,0
"shoulder",8,10,0
"shoulder",8,11,0
"shoulder",8,12,0
"shoulder",8,13,0
"shoulder",8,14,0
"shoulder",8,15,0
"shoulder",8,16,0
"shoulder",8,17,0
"shoulder",8,18,0
"shoulder",8,19,0
"shoulder",8,20,0
"shoulder",8,21,0
"shoulder",8,22,7
"shoulder",8,23,0
"shoulder",8,24,0
"shoulder",8,25,0
"shoulder",8,26,0
"shoulder",8,27,0
"shoulder",8,28,2
"shoulder",8,29,0
"shoulder",8,30,0
"shoulder",8,31,0
"shoulder",8,32,0
"shoulder",8,33,0
"shoulder",8,34,0
"shoulder",8,35,0
"shoulder",8,36,0
"shoulder",8,37,3
"shoulder",8,38,0
"shoulder",8,39,0
"shoulder",8,40,0
"shoulder",8,41,0
"shoulder",8,42,0
"shoulder",8,43,0
"shoulder",8,44,0
"shoulder",8,45,0
"shoulder",8,46,0
"shoulder",8,47,0
"shoulder",8,48,0
"shoulder",8,49,0
"shoulder",8,50,0
"shoulder",9,1,0
"shoulder",9,2,0
"shoulder",9,3,0
"shoulder",9,4,0
"shoulder",9,5,0
"shoulder",9,6,0
"shoulder",9,7,0
"shoulder",9,8,0
"shoulder",9,9,0
"shoulder",9,10,0
"shoulder",9,11,0
"shoulder",9,12,0
"shoulder",9,13,0
"shoulder",9,14,0
"shoulder",9,15,0
"shoulder",9,16,0
"shoulder",9,17,0
"shoulder",9,18,0
"shoulder",9,19,0
"shoulder",9,20,0
"shoulder",9,21,0
"shoulder",9,22,0
"shoulder",9,23,0
"shoulder",9,24,0
"shoulder",9,25,0
"shoulder",9,26,0
"shoulder",9,27,0
"shoulder",9,28,0
"shoulder",9,29,0
"shoulder",9,30,0
"shoulder",9,31,0
"shoulder",9,32,0
"shoulder",9,33,0
"shoulder",9,34,0
"shoulder",9,35,0
"shoulder",9,36,0
"shoulder",9,37,0
"shoulder",9,38,0
"shoulder",9,39,0
"shoulder",9,40,0
"shoulder",9,41,0
"shoulder",9,42,0
"shoulder",9,43,0
"shoulder",9,44,0
"shoulder",9,45,0
"shoulder",9,46,0
"shoulder",9,47,0
"shoulder",9,48,0
"shoulder",9,49,0
"shoulder",9,50,0
"shoulder",10,1,0
"shoulder",10,2,0
"shoulder",10,3,0
"shoulder",10,4,0
"shoulder",10,5,0
"shoulder",10,6,0
"shoulder",10,7,0
"shoulder",10,8,0
"shoulder",10,9,0
"shoulder",10,10,0
"shoulder",10,11,0
"shoulder",10,12,0
"shoulder",10,13,0
"shoulder",10,14,1
"shoulder",10,15,0
"shoulder",10,16,0
"shoulder",10,17,0
"shoulder",10,18,0
"shoulder",10,19,0
"shoulder",10,20,1
"shoulder",10,21,0
"shoulder",10,22,0
"shoulder",10,23,0
"shoulder",10,24,0
"shoulder",10,25,0
"shoulder",10,26,0
"shoulder",10,27,0
"shoulder",10,28,0
"shoulder",10,29,3
"shoulder",10,30,2
"shoulder",10,31,2
"shoulder",10,32,0
"shoulder",10,33,0
"shoulder",10,34,0
"shoulder",10,35,0
"shoulder",10,36,0
"shoulder",10,37,0
"shoulder",10,38,0
"shoulder",10,39,0
"shoulder",10,40,0
"shoulder",10,41,1
"shoulder",10,42,0
"shoulder",10,43,1
"shoulder",10,44,0
"shoulder",10,45,0
"shoulder",10,46,0
"shoulder",10,47,0
"shoulder",10,48,0
"shoulder",10,49,2
"shoulder",10,50,0
